id,y,big__big_f_bp_0_500__meanch,big__big_f_bp_0_500__stdch,big__big_f_bp_10000_20000__meanch,big__big_f_bp_10000_20000__stdch,big__big_f_bp_2000_5000__meanch,big__big_f_bp_2000_5000__stdch,big__big_f_bp_5000_10000__meanch,big__big_f_bp_5000_10000__stdch,big__big_f_bp_500_2000__meanch,big__big_f_bp_500_2000__stdch,big__big_f_f_dom__meanch,big__big_f_f_dom__stdch,big__big_f_rolloff_85__meanch,big__big_f_rolloff_85__stdch,big__big_f_spec_bw__meanch,big__big_f_spec_bw__stdch,big__big_f_spec_centroid__meanch,big__big_f_spec_centroid__stdch,big__big_f_spec_entropy__meanch,big__big_f_spec_entropy__stdch,big__big_t_crest__meanch,big__big_t_crest__stdch,big__big_t_energy__meanch,big__big_t_energy__stdch,big__big_t_kurt__meanch,big__big_t_kurt__stdch,big__big_t_maxabs__meanch,big__big_t_maxabs__stdch,big__big_t_mean__meanch,big__big_t_mean__stdch,big__big_t_ptp__meanch,big__big_t_ptp__stdch,big__big_t_rms__meanch,big__big_t_rms__stdch,big__big_t_skew__meanch,big__big_t_skew__stdch,big__big_t_std__meanch,big__big_t_std__stdch,big__big_t_zcr__meanch,big__big_t_zcr__stdch,big__big_tf_stft_0_500_mean__meanch,big__big_tf_stft_0_500_mean__stdch,big__big_tf_stft_0_500_std__meanch,big__big_tf_stft_0_500_std__stdch,big__big_tf_stft_10000_20000_mean__meanch,big__big_tf_stft_10000_20000_mean__stdch,big__big_tf_stft_10000_20000_std__meanch,big__big_tf_stft_10000_20000_std__stdch,big__big_tf_stft_2000_5000_mean__meanch,big__big_tf_stft_2000_5000_mean__stdch,big__big_tf_stft_2000_5000_std__meanch,big__big_tf_stft_2000_5000_std__stdch,big__big_tf_stft_5000_10000_mean__meanch,big__big_tf_stft_5000_10000_mean__stdch,big__big_tf_stft_5000_10000_std__meanch,big__big_tf_stft_5000_10000_std__stdch,big__big_tf_stft_500_2000_mean__meanch,big__big_tf_stft_500_2000_mean__stdch,big__big_tf_stft_500_2000_std__meanch,big__big_tf_stft_500_2000_std__stdch,big__big_tf_stft_mag_mean__meanch,big__big_tf_stft_mag_mean__stdch,big__big_tf_stft_mag_std__meanch,big__big_tf_stft_mag_std__stdch,big__big_w_wav_E_L0__meanch,big__big_w_wav_E_L0__stdch,big__big_w_wav_E_L1__meanch,big__big_w_wav_E_L1__stdch,big__big_w_wav_E_L2__meanch,big__big_w_wav_E_L2__stdch,big__big_w_wav_E_L3__meanch,big__big_w_wav_E_L3__stdch,big__big_w_wav_E_L4__meanch,big__big_w_wav_E_L4__stdch
good/蛋6.xlsx,0,6.257044140067072e-08,9.666798373067554e-09,8.932412349085977e-07,6.773026339826143e-09,2.81028049572506e-07,1.4027293588139499e-08,1.3476525038992288e-06,5.83066422051573e-08,1.101605004566323e-07,1.118206161906701e-08,6398.4375,23.4375,21726.5625,398.4375,6871.347249420549,67.92266101990936,11455.70040492179,120.18551590343486,5.445948008291321,0.03442522775191792,15.458871810374806,5.529966353838364,0.015114696458333462,0.00017963166666668234,22.53617299169926,18.930486713252176,0.027489791666666763,0.009975833333333295,3.265906064105669e-17,1.6930901125533637e-17,0.03650000000000009,0.010500000000000065,0.0017744813049763906,1.0544845917492005e-05,-1.048561259265671,1.0318037201180639,0.0017744813049763906,1.0544845917492005e-05,0.41539904146697226,0.0003125651177328659,7.595718442135485e-05,4.5162889885808975e-06,5.0865657272997e-05,2.3515085968207746e-06,6.498288289098814e-05,5.306733309754993e-07,4.0222458273060276e-05,1.325018055090834e-07,6.884811101246394e-05,1.7675502662791283e-06,4.066564391118493e-05,6.721945837494764e-07,9.539030514490405e-05,1.3887987118538925e-07,9.643747377894473e-05,2.0433637677944654e-06,5.905338812141548e-05,2.9841807085299953e-06,3.6262519182403e-05,5.08175516101029e-06,7.336543487420537e-05,1.2349380936592125e-07,6.200017085951511e-05,1.0057250925653135e-06,0.0006932289279310629,4.02922408512615e-05,0.0005362155691543268,3.104493496048358e-05,0.0025028192046233646,9.039283465356361e-05,0.005365746720817521,0.00015472522125037315,0.006134668033655915,6.182648141627584e-08
good/蛋7.xlsx,0,5.7039947796846516e-08,1.4639992836778311e-09,7.832604772185424e-07,3.4466636551419286e-08,2.8326559516334234e-07,7.302570370428179e-09,1.226992290395261e-06,2.0585669788080156e-08,1.0287611040934159e-07,5.455741568173349e-09,6468.75,0.0,21914.0625,210.9375,6917.020662760382,16.88671752904429,11355.815404103902,131.10066456215918,5.422986033929341,0.02015571215209233,8.301389615776632,0.5063829294859086,0.014719669791666775,0.00021079500000001795,2.8906396298656007,0.1560580141027641,0.01454312499999999,0.0009908333333333852,-9.207912210484893e-17,5.118590736448899e-17,0.02300000000000002,0.0010000000000000009,0.0017511255352791718,1.2539256642443513e-05,-0.10286128098549137,0.017086609801676866,0.0017511255352791718,1.2539256642443404e-05,0.41862888101687856,0.0012502604709314358,7.522859127664995e-05,3.5716840897693933e-07,4.862991141068875e-05,2.087455695623772e-06,6.34692190757568e-05,3.093801229289559e-07,4.041740484239047e-05,1.0528041584601002e-06,7.238726331902518e-05,6.863031602258183e-08,4.1661688000529275e-05,8.135857756776932e-08,9.295689199998579e-05,1.0619392781177633e-06,9.450535100689134e-05,2.7880476597205316e-06,6.036964433628372e-05,8.179348075952058e-07,3.4866846540858274e-05,4.0707861912806835e-07,7.268916862366991e-05,1.2263470454824715e-07,6.19321034845618e-05,1.1987242472607536e-06,0.0007434906570195875,0.00010587884983389591,0.0005281543099922325,2.62649635144604e-06,0.0025790694299895013,1.6741362551755783e-05,0.004857252199262262,0.0002013543082959395,0.006163282352237872,3.770878554954166e-05
good/蛋8.xlsx,0,6.364321263365542e-08,1.4494486068105065e-08,7.897016262030432e-07,3.9185763961008435e-08,2.8257926295172135e-07,1.6473184759594898e-08,1.2564580402892033e-06,7.242924827101946e-08,1.010278601491469e-07,8.366715058978067e-09,6445.3125,23.4375,22148.4375,23.4375,7013.342909992209,43.601835535605005,11481.97254933459,81.53664176107759,5.399116960345557,0.010677131273787221,4.868155362306334,0.01769788675937889,0.014662069895833454,0.00027640322916667494,1.7454161503927228,0.016258313313693762,0.008507604166666516,4.9270833333281416e-05,-6.60120106725041e-17,1.0241807402167069e-16,0.01649999999999996,0.0004999999999999449,0.0017476631493026347,1.6474572373791855e-05,-0.20730973841511446,0.031054691379991145,0.0017476631493026347,1.6474572373791855e-05,0.41883725776203373,0.0008335069806209849,7.438513100190518e-05,2.369196205169147e-06,5.649198525297206e-05,7.290367898521671e-06,6.308322521846838e-05,3.333500407789062e-07,3.794888431456615e-05,1.3230846020362606e-07,7.0319047606361e-05,1.0999996398322867e-06,4.245215230038874e-05,1.8501971747062101e-06,9.297430969152599e-05,3.9181840056762816e-08,9.28005810187083e-05,2.3931097449996435e-07,5.936060295686143e-05,1.8646265353076247e-07,3.6388127351993024e-05,2.6378528245236355e-07,7.262369309410014e-05,7.210353326200309e-08,6.0770403605219954e-05,5.594856946099843e-07,0.0007129328324813229,0.00016259389455571395,0.0005090662319324468,1.806323278520243e-05,0.0025446465933547414,2.3896030705733776e-05,0.004964577251794002,0.00011732462595742113,0.006059575392103812,8.021034810830547e-05
good/蛋9.xlsx,0,7.687943307723988e-08,2.657593285638332e-09,7.851814964950192e-07,4.059271609716286e-09,2.744714943060364e-07,4.4744320952415456e-09,1.2430036829579818e-06,3.6174226431243495e-08,9.478018142264455e-08,5.485085177654298e-09,6468.75,0.0,21984.375,140.625,6933.9291947426755,25.72084461613713,11339.153590558828,114.35342611690612,5.391415811046635,0.008588304876587127,8.831244734604908,1.0598378844383038,0.01489270114583346,0.00025650197916668276,3.140949989095863,0.4623800077126612,0.015571145833333522,0.002000729166666715,1.0489294618073094e-16,4.706883031483736e-17,0.024500000000000077,0.0014999999999999458,0.0017613676391421557,1.5169437412969116e-05,-0.17048338607343524,0.04779405744839066,0.0017613676391421557,1.5169437412969116e-05,0.425088560116691,0.009168576786830585,8.393788396985513e-05,1.5201382143762698e-06,6.175024460581897e-05,1.0666451471004721e-06,6.39070586741433e-05,7.118786130059251e-07,3.9513692482272566e-05,1.8162948790758599e-06,7.033144016194639e-05,2.691321985677736e-07,4.241222554340237e-05,4.469842943066091e-07,9.42990026847917e-05,1.3220450089595164e-06,9.543547787872116e-05,3.4559277784755937e-06,5.878099235176946e-05,4.990290420234856e-07,3.344003252248941e-05,6.119544792534788e-07,7.351920922553926e-05,4.269178362249364e-07,6.264459344069694e-05,2.310526110009924e-06,0.0006990115863408465,2.4041210918297946e-05,0.0004999627195612874,1.4053503432859266e-05,0.00241652873441426,9.147508120958955e-05,0.005219020709131433,0.00018088578107418925,0.006129907268889298,3.5533473655114615e-05
bad/裂纹蛋1.xlsx,1,6.94415035113893e-08,2.97193292590931e-09,1.0189379455297185e-06,1.4611533443821811e-08,3.005842256975478e-07,4.809982904331724e-09,1.453067338145348e-06,1.2598674893051666e-08,1.045161785157812e-07,1.0301853563650238e-08,6445.3125,23.4375,22054.6875,23.4375,6922.065723349213,11.543208883594616,11788.56090333183,0.6001906378205604,5.337441201736066,0.000894553413347321,6.973135409603811,1.1576465569166765,0.016722424479166872,0.0005714453125000036,2.364761063244436,0.3042615364073944,0.01297656250000001,0.001938020833333276,-1.0970391262077327e-16,1.1333526709715124e-18,0.02200000000000002,0.0030000000000001137,0.0018662317837484384,3.189612024818078e-05,0.11935377525685069,0.07007490515794247,0.0018662317837484384,3.189612024818078e-05,0.41644092519274845,0.009064388414252972,8.111698594366479e-05,5.999906145754685e-07,5.5892989146988756e-05,2.6435672669806033e-06,6.896527632775158e-05,1.6319726918718027e-06,4.410758352004678e-05,5.881708336492509e-08,7.265018233451598e-05,3.7119262576158063e-07,4.039998080354764e-05,1.2521121715114466e-06,9.502207687893536e-05,4.7504438176281633e-07,0.00010071357355340256,6.883563344206741e-07,5.947309904539666e-05,3.5704837048266484e-06,3.5322202983113064e-05,4.1828613579068704e-06,7.636864107360406e-05,1.1102470903246088e-06,6.588450699880512e-05,1.8798197407636995e-08,0.0007380107749141837,5.894270182303982e-05,0.0005357914779046353,2.5361264640780105e-05,0.0027929264162942654,8.421416755804165e-05,0.005578797198359766,0.00020951852667914356,0.00719624160627394,0.0004098359441982941
bad/裂纹蛋10.xlsx,1,5.8167228327616555e-08,2.6372187155532596e-09,1.0338348323032904e-06,1.2089063927947456e-07,3.347812344959578e-07,8.940531929223988e-09,1.385329876725903e-06,4.820065739344169e-08,1.0141239731540606e-07,9.450345533805513e-09,6445.3125,23.4375,21984.375,0.0,6853.743068035717,5.415770229609279,11589.01515062252,172.8172391733351,5.450045441711529,0.0890790902202494,14.770603867982212,7.828809549772894,0.017924049479166877,0.001115509687499995,28.774604423480177,26.573843293969993,0.02899989583333329,0.01600968749999998,-1.7971735211119724e-17,7.121618110043452e-17,0.03849999999999998,0.01649999999999996,0.001931465150018281,6.016102634839133e-05,-1.1199787272194086,1.1654958981637902,0.001931465150018281,6.016102634839133e-05,0.4178995624088352,0.0007293186080433445,7.845426834420636e-05,2.0449753109602926e-06,5.220252247258127e-05,6.088281367626003e-07,7.167871400235701e-05,2.6396215871713757e-06,4.707628245875335e-05,1.4709210640278173e-06,7.702665511367895e-05,8.384892073192747e-07,4.5842678878336236e-05,7.3354986037029726e-09,9.822416032851419e-05,2.7652103573019287e-06,0.00010354643481406983,7.268656218027182e-08,6.274445771835727e-05,4.472682790147576e-07,3.2890450833575175e-05,2.1321459272301208e-06,7.943188665715066e-05,2.16761370059812e-06,6.905173530910396e-05,5.425784610481481e-07,0.00066180050992227,3.1572014275046316e-05,0.0006527798939275212,9.334146476004841e-05,0.002999965033646585,4.547430398733486e-05,0.0059864815167836845,0.0003494447512704191,0.0077015117205080945,0.0006147925966433045
bad/裂纹蛋11.xlsx,1,6.391033066303659e-08,1.717933961055567e-08,9.737218103809448e-07,4.3731952816753546e-08,3.419724415350801e-07,3.5509494388680466e-08,1.456297340999136e-06,4.058212114020558e-08,1.0774716600133478e-07,4.403141744221787e-09,6492.1875,23.4375,22031.25,0.0,6896.391496334571,58.43297459993255,11531.22660544423,38.741190533185545,5.34968586392972,0.011262536261312572,6.5198396935832355,0.9491900196992926,0.016072205833333547,0.000700893333333349,1.8983926983130606,0.3730827865503765,0.011965416666666617,0.0019966666666667576,-1.2490009027032991e-18,8.900287914078338e-17,0.020000000000000018,0.0020000000000000018,0.0018294216342999879,3.990863607019734e-05,0.18603146903291945,0.02862673534468274,0.0018294216342999879,3.990863607019734e-05,0.4027922483850802,0.001458637216086689,7.772067028395449e-05,7.0317280587744565e-06,5.030457299543137e-05,3.4896271195828597e-06,6.822715112348377e-05,2.1515818861007592e-06,4.2180951551110685e-05,1.2031835102771122e-06,7.780229010353562e-05,4.500710937443418e-06,4.544196948129025e-05,2.366612789984907e-06,9.424665708686352e-05,1.870097964591931e-06,0.00010030378487693991,6.714268985208948e-07,5.989630638890654e-05,9.752272752426287e-07,3.4307807286581356e-05,2.178783241000437e-07,7.59090282785654e-05,1.9563736948338117e-06,6.452468487579085e-05,4.3168680430817814e-07,0.0006445757369865609,6.622659924478206e-05,0.0006748402859696098,1.9214409686968523e-05,0.002919381427002445,0.00017031652056574112,0.005366184562019429,0.00030561633562806645,0.006541677375180516,0.00028507420035735675
bad/裂纹蛋12.xlsx,1,6.322187653915596e-08,1.7224254210582122e-09,1.115343445987856e-06,1.7531477279162487e-07,3.652333302767204e-07,4.6074432730604005e-08,1.519185412517773e-06,1.2318911675434028e-07,1.0738881613334147e-07,3.994656053063815e-09,6398.4375,23.4375,22078.125,0.0,6939.5472837492125,3.9108945536368083,11800.985504206696,171.78700602673325,5.430609555254639,0.07576466192075282,17.502914079231232,11.96908854260217,0.01743351114583353,0.001825678645833351,79.68024480571792,77.7793419441419,0.03450677083333331,0.024528020833333386,-2.6136500371383893e-17,3.0068540250264657e-18,0.044499999999999984,0.025500000000000078,0.0019031542910639037,9.99261383241094e-05,-2.5808117593685687,2.680434512973113,0.0019031542910639037,9.99261383241094e-05,0.4121692019170661,0.002083767451552393,7.498839423270183e-05,3.613535612728019e-06,5.178962664520511e-05,4.212364119956286e-06,6.97717025031169e-05,3.4344539291008587e-06,4.461721515035589e-05,4.308062894175714e-06,7.567892950006232e-05,4.038396818038929e-06,4.6089594265698606e-05,2.387409726376653e-06,9.570041349227058e-05,2.5781946703083307e-06,0.00010077674253208008,3.621148126729e-06,6.170149556270255e-05,1.631118498267075e-06,3.3396744671003304e-05,8.705111217444399e-07,7.736159035009514e-05,3.182242002617047e-06,6.63668625537339e-05,3.058366060240236e-06,0.0007184826911869892,2.518427525605106e-05,0.0005915719665520427,3.918622741025629e-06,0.0031712583618883597,0.0004895055846782467,0.005535212983433624,0.0003521406979170041,0.007487086855749488,0.0009257686178995974
bad/裂纹蛋13.xlsx,1,5.075480505061006e-08,2.80990155537641e-09,9.72864209411447e-07,1.1109610781431148e-07,3.5044622351976634e-07,5.1876513169286035e-08,1.3475078268734727e-06,6.107447661716079e-08,1.0588062443477417e-07,2.1299581698811884e-08,6468.75,0.0,21867.1875,117.1875,6870.656199470054,8.137332018023699,11544.567174809774,7.581889374702769,5.475483729550007,0.157472999148069,17.972635210142563,9.811790667911588,0.017503566458333543,0.0012966583333333202,63.465039718334964,60.99182593966852,0.0349914583333335,0.019995833333333435,-1.3604857980927438e-16,1.389166559562227e-16,0.04300000000000004,0.019999999999999907,0.0019082889051236236,7.077994114320827e-05,-2.0880037290503934,2.2784668600598112,0.0019082889051236236,7.077994114320827e-05,0.4171702438007918,0.0018753907063971675,7.540751212186674e-05,4.5316038498187004e-07,4.549849767561598e-05,2.0907260787015323e-06,7.009909527813709e-05,3.395184072311847e-06,4.6470905815063704e-05,1.4065691111943683e-06,7.837982323443956e-05,3.90743268973898e-06,4.7860104014026456e-05,4.69768738085417e-06,9.761321317167686e-05,5.178775545083066e-06,0.00010124970058750856,1.8582856499770487e-06,6.18729032646758e-05,3.813282260813178e-06,3.6623039184457536e-05,4.823812209836874e-06,7.842426872061928e-05,3.5769947903745882e-06,6.740420988265528e-05,4.0988392426370826e-07,0.0006365313111083188,2.8988142179676318e-05,0.0006435497634848363,3.860416354582838e-05,0.00295498448332796,0.0002601994104693278,0.005914816600410234,0.00030669400299001334,0.007441981109152132,0.0006288068526726
bad/裂纹蛋14.xlsx,1,4.0011604006455987e-08,2.286897482813415e-10,9.591329187889172e-07,2.667013707231616e-09,3.301709777956115e-07,2.473808838044966e-09,1.2625587817955192e-06,4.970838355075951e-08,7.86861542305968e-08,5.625442276040455e-09,6492.1875,70.3125,22054.6875,23.4375,6877.39818748569,28.645318069358837,11892.136394037749,51.33952734860941,5.378536768572786,0.02128884200203629,4.960699581782752,0.03788047274537565,0.01571735166666688,0.0001276849999999963,1.756360172725302,0.11180377855614188,0.00897625000000013,3.2083333333376984e-05,-8.303543038342308e-18,1.22240180940499e-16,0.017000000000000015,1.1102230246251565e-16,0.00180952873352478,7.35026782770396e-06,0.08673995346321542,0.04320624559785804,0.00180952873352478,7.350267827703851e-06,0.4248801833715357,0.004584288393415292,6.848547914451789e-05,1.7610206341112127e-06,3.8796729107211196e-05,7.802773692432445e-07,6.819714758337598e-05,1.229013881434059e-06,4.293649318065437e-05,3.2274861884589736e-07,7.587890006240892e-05,8.972951059916403e-07,4.5279717250276355e-05,1.547668929423972e-06,9.182259672490761e-05,7.87110965666395e-07,9.385166136145924e-05,8.20369646097452e-07,5.53026560611396e-05,1.8836884638630864e-06,2.9438093255971208e-05,1.5899312463937084e-06,7.517312972862874e-05,1.9980016830978785e-07,6.213756689758213e-05,3.417490161103002e-07,0.0005136735984366292,3.269179354990824e-05,0.0005533127940944462,1.5471647163971367e-05,0.002517401138328464,6.621301852469856e-05,0.005269377270209459,0.0002268466211127855,0.006952170742842398,3.492350246084991e-05
bad/裂纹蛋15.xlsx,1,4.899985239490548e-08,3.6703374697666503e-09,8.982617771025199e-07,4.628026548503306e-08,3.3514013236453976e-07,1.1070122131199234e-09,1.3254369599411203e-06,4.7106983359252684e-08,9.608724755158722e-08,1.211205339382115e-08,6421.875,0.0,22054.6875,70.3125,6957.721727235576,112.83027744690571,11690.146792877205,271.938732662622,5.33484571905843,0.006641494589187058,4.957315970405407,0.005259675588013213,0.01580235822916686,3.755843749998593e-05,1.4555779594583607,0.016893996691214497,0.008994687499999987,1.1458333333269621e-06,-3.055426282353816e-17,6.962023550253585e-18,0.01649999999999996,0.0004999999999999449,0.0018144291981383094,2.1562358253471086e-06,0.10147523340887238,0.0039280825201147285,0.0018144291981383094,2.1562358253471086e-06,0.4143571577411961,0.004688476765992933,7.549145108839546e-05,2.2715416816568445e-06,4.0368948645269927e-05,1.0646941936179086e-06,6.574106254234429e-05,1.0084440977457479e-07,4.2421062948925714e-05,7.51674365638889e-07,7.563410231657138e-05,2.6892587528407964e-08,4.662096001498347e-05,1.3199334891429272e-06,9.339061844441359e-05,5.809623004780697e-07,9.701965061931376e-05,1.2287172155901635e-06,5.9170205525456135e-05,6.695783724716909e-08,3.277558631864518e-05,2.407191568931729e-06,7.491809579933421e-05,2.6051940763047296e-07,6.456861674678088e-05,4.185811583511944e-07,0.0006359445091231103,7.727629360339245e-05,0.0005744836690708835,1.2091143757148428e-05,0.0028586314587081057,7.598838908501868e-05,0.00507235100310846,2.5958874539479433e-05,0.0067372337579053275,3.032821398357916e-05
bad/裂纹蛋16.xlsx,1,6.881109679151888e-08,2.8737540435512807e-08,9.613922569303053e-07,2.0280131261779733e-08,3.543027637653109e-07,4.228496601355146e-09,1.4875783903095811e-06,2.7524522544518905e-08,1.1780150327234376e-07,3.952063683196305e-08,6445.3125,23.4375,22054.6875,23.4375,6982.4488986951565,129.53616203143702,11518.938276064519,92.96432753008594,5.397380344686432,0.03690371807292392,7.908843774193606,2.5609307114337,0.01631275729166688,0.0004920425000000152,3.060323786352996,1.0383941831826973,0.014507083333333282,0.004500625000000036,-6.020646943956838e-17,2.44480361880998e-17,0.023500000000000076,0.0035000000000000586,0.0018432899749169537,2.7805949026356628e-05,0.19547400495095063,0.19545509876050077,0.0018432899749169537,2.7805949026356628e-05,0.4175869972911023,0.0020837674515524207,7.667700581486084e-05,8.15222517015402e-06,5.36602887059194e-05,1.8267402194855717e-05,6.76792523232135e-05,1.4635891727320956e-07,4.2806626552604704e-05,1.1244293380886082e-06,7.743436321473728e-05,1.2717365147734674e-06,4.430020704154616e-05,8.76691858211878e-07,9.531070899442489e-05,1.2461943094760965e-07,0.00010132697302417967,1.833957271914258e-06,6.012163932262398e-05,1.8102212645079988e-06,3.9499740392569434e-05,7.396279874344408e-06,7.610217990423643e-05,2.1611002988177082e-07,6.604046128289235e-05,2.19432083704187e-06,0.0007699107030489805,0.00023691170956487758,0.0006646721276008722,3.7151239927050094e-05,0.002862075510756801,0.0001266513501305775,0.005470677801138291,0.00026602351101867074,0.006596257196113729,0.0001356986127592722
bad/裂纹蛋17.xlsx,1,5.0425553609123955e-08,1.5246256624237496e-08,1.1074176219174138e-06,3.1736898590908723e-07,3.089741659714611e-07,9.553527118206632e-08,1.4097959399751304e-06,1.4650053669631437e-07,1.5701440444318399e-07,3.091961923798122e-08,6421.875,0.0,22218.75,234.375,7001.186228055927,9.009911227528846,11887.881458876564,103.72164526387314,5.4968329690766735,0.1715026921933136,19.23909151394419,14.275345428825375,0.01834744572916656,0.003117779062499983,133.00988058454567,130.49003078810654,0.0398571875,0.031015520833333143,-1.7324105113421716e-17,1.0697461435190311e-16,0.049000000000000044,0.03199999999999992,0.0019479703407991704,0.00016672155912317906,-3.9719748027970816,3.8627223361344294,0.0019479703407991704,0.00016672155912317906,0.4070639716607627,0.003854969785371948,6.78055243277019e-05,8.251735891601114e-06,4.109985296637035e-05,6.019696994677815e-06,7.062229482361157e-05,5.932325380617703e-06,4.563902541547128e-05,6.213444788568227e-06,7.151961715564231e-05,6.576563785755832e-06,4.105580221787799e-05,7.997294219859401e-06,9.756662177675229e-05,4.1450853661618e-06,0.00010088144110327729,2.057343074988568e-06,7.217807427082652e-05,6.253364168791601e-06,4.5350676054138436e-05,2.335451601130044e-06,7.843442799993451e-05,5.532228325480397e-06,6.757520265668934e-05,3.7930257054928515e-06,0.0009131057369873801,0.00037886245135960474,0.0006733743372330552,9.286870487945924e-05,0.002681829531400383,0.00047119103115902754,0.00624107609181076,0.0008462960612650944,0.008130462536199734,0.001566634024439047
bad/裂纹蛋18.xlsx,1,4.753137062684945e-08,3.907929118492496e-09,8.080140380946096e-07,2.8314793952231464e-08,2.2802235726977303e-07,1.682697391584604e-09,1.2756703827587698e-06,4.961848061423985e-08,1.153585405562379e-07,5.918215622515952e-09,6445.3125,23.4375,22382.8125,23.4375,7050.811171014676,27.269629123465165,11925.071940611924,30.137888451753497,5.307112567847449,0.013713747837581725,6.0030948750863224,0.7008829803255194,0.01467206322916657,0.00016062656249999068,2.6497579877001924,0.15565704061093522,0.01050197916666673,0.0012828124999999524,-4.5750440473094995e-17,1.1102230246251544e-18,0.019500000000000073,0.0015000000000000568,0.0017483101120445484,9.570346518319984e-06,0.0031743851594751606,0.04059159266056919,0.0017483101120445484,9.570346518319984e-06,0.4217545321942071,0.006668055844967713,7.611427722421929e-05,2.06421430960351e-06,4.78404243552494e-05,3.820858859335363e-06,6.272436921829014e-05,1.7572616136936976e-06,4.002042785326609e-05,6.615363663881388e-08,6.366588290003362e-05,2.150057399760107e-06,3.605714178659085e-05,1.5699306249660404e-06,9.100446458615501e-05,9.823448186710784e-08,9.359011351363805e-05,1.1839672426985519e-06,6.171812057272947e-05,3.435267767601044e-07,4.001848585084317e-05,8.344056961698982e-07,7.159913370324202e-05,9.26657249770746e-07,6.12402879061822e-05,6.761960535576605e-07,0.0006988600011842589,7.714732558642583e-05,0.0005090198737230752,1.0651955291924426e-05,0.0023005811925603825,4.17754225994116e-05,0.004927365908853329,0.00012324852774957653,0.006363342152306064,1.5193447642604559e-05
bad/裂纹蛋19.xlsx,1,5.0538357416320754e-08,1.1435400156754526e-08,8.2335500356674e-07,3.7738304327198936e-08,2.2084871171608743e-07,6.279719424331386e-09,1.2972846765898383e-06,1.0768253403177263e-07,1.1091280094767451e-07,1.941854573916469e-09,6375.0,46.875,22289.0625,70.3125,6974.638790393332,50.9430042326635,11690.541885633866,81.96241067284336,5.34901238354639,0.019268416410752387,5.286898119394882,0.547740941853089,0.0145948628124999,0.0001411703125000054,2.2324099808998765,0.12974624245601962,0.009223437499999987,0.0009996875000000127,-3.094746681142624e-17,1.1703601051256858e-17,0.017000000000000015,0.0010000000000000009,0.0017437102106225653,8.433305486103067e-06,-0.0568815089626545,0.0645466328616677,0.0017437102106225653,8.433305486103175e-06,0.4144613461137737,0.0010418837257762104,7.28295362420319e-05,7.027642110850946e-06,4.510172571580382e-05,4.758430587487863e-06,6.390800556835078e-05,8.794905868811397e-07,4.13987129368383e-05,2.2076564568849322e-07,6.442235816244058e-05,4.4923015801509857e-07,3.6523737835386405e-05,5.707624009439374e-07,9.260567572284421e-05,1.355444546249824e-06,9.622442771330152e-05,2.1857030391361307e-06,6.16237366482985e-05,1.109038392138097e-06,3.9381193346128314e-05,1.949094525252349e-06,7.193555652918059e-05,7.125535444989301e-07,6.277361489397107e-05,6.206569850956164e-07,0.0005961548063476163,9.290172171710361e-05,0.0005959365423733224,3.633764466988681e-05,0.0022197772234573408,6.0228220378954946e-05,0.004999658298270348,9.78443296174858e-06,0.0062413426291902125,0.00018850749626034497
bad/裂纹蛋2.xlsx,1,7.29611127945107e-08,1.5059095881172438e-08,8.930950866588788e-07,8.749072503487227e-09,3.190831836040601e-07,1.674512148825848e-08,1.2781836334634652e-06,2.7832026675127606e-08,9.485161465127896e-08,1.0750174046127677e-08,6421.875,0.0,22031.25,0.0,6951.22554692392,81.00852796118033,11539.86431624639,52.99400793604036,5.406163005034841,0.050531509372700345,9.0276169378646,0.7599215170247673,0.01595330729166686,0.0001503174999999933,3.104630108379489,0.4930312983908398,0.016464374999999865,0.001462916666666536,-1.4499975294531473e-16,7.662851834548216e-17,0.026499999999999968,0.0004999999999999449,0.001823055653641993,8.588916572779934e-06,0.2503306741541433,0.040732552850737666,0.001823055653641993,8.588916572779934e-06,0.4217545321942071,0.0006251302354657318,8.148339614430533e-05,3.950324764562649e-06,5.306038765311895e-05,8.366290878301932e-06,6.744409219382855e-05,3.3083472723469224e-07,4.147370355578507e-05,1.1761333285830715e-06,7.626921427972338e-05,2.3370444639598864e-06,4.405274204350149e-05,1.2344251863334871e-06,9.360872742824764e-05,2.0159989145290355e-06,9.398302025187414e-05,4.4260362106241543e-07,5.9667688146169255e-05,2.6802931647635983e-06,3.367169809080496e-05,8.161769011997777e-07,7.609826147913461e-05,1.3686549568876386e-06,6.236192532689744e-05,3.9047790468194814e-07,0.0007129197079637363,7.893661240060504e-05,0.0005121746355988667,6.157599384629673e-06,0.002730835497490294,9.036481595293662e-05,0.005341138197503337,0.00015107814140649656,0.006723973538127231,1.0198046053502049e-05
